LapStartTime,LapNumber,LapTime,DriverNumber,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
455.94,1,,3,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,35,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,18,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,2,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,11,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,31,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,28,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,9,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,77,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,55,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,5,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,14,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,27,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,33,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,44,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,20,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,8,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,7,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,16,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
455.94,1,,10,,,1,,,,Shanghai,19.5,23.1,1018.3,False,38.7,60,2.1
556.467,2,98.417,5,,,1,,,,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
557.554,2,99.357,77,SOFT,4.0,1,1.0,86.9038888888872,5,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
558.727,2,99.367,33,ULTRASOFT,4.0,1,1.0,70.29250000000866,77,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
559.755,2,99.58,7,SOFT,4.0,1,1.0,101.25805555554689,33,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
560.519,2,99.66,44,SOFT,4.0,1,1.0,29.850833333338414,7,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
561.122,2,100.48,3,ULTRASOFT,4.0,1,1.0,50.31111111111113,44,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
561.897,2,100.964,27,ULTRASOFT,4.0,1,1.0,5.584166666661986,3,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
562.312,2,101.594,55,ULTRASOFT,4.0,1,1.0,40.30333333333965,27,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
562.857,2,102.127,8,ULTRASOFT,4.0,1,1.0,52.10305555555533,55,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
563.507,2,102.22,20,SOFT,5.0,1,1.0,48.17999999999665,8,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
564.284,2,102.614,14,SOFT,1.0,1,1.0,24.364444444447145,20,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
565.142,2,102.471,18,SOFT,1.0,1,1.0,18.515833333330193,14,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
565.865,2,102.285,31,SOFT,1.0,1,1.0,112.16888888888843,18,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
566.22,2,102.503,11,ULTRASOFT,4.0,1,1.0,27.57583333333696,31,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
566.929,2,102.776,35,SOFT,1.0,1,1.0,3.928333333331466,11,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
567.183,2,102.97,2,SOFT,1.0,1,1.0,3.84333333333052,16,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
567.715,2,103.976,28,ULTRASOFT,1.0,1,1.0,9.312500000001819,2,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
567.797,2,103.172,16,SOFT,1.0,1,1.0,29.564166666666097,35,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
568.267,2,103.991,10,MEDIUM,1.0,1,1.0,60.29888888889036,28,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
568.984,2,103.963,9,SOFT,1.0,1,1.0,1.5161111111092396,10,Shanghai,19.6,23.4,1018.4,False,38.6,48,3.1
654.884,3,98.472,5,SOFT,4.0,1,1.0,,,Shanghai,19.8,23.4,1018.4,False,38.3,109,1.4
656.911,3,99.074,77,SOFT,5.0,1,1.0,180.68583333333845,5,Shanghai,19.8,23.4,1018.4,False,38.3,109,1.4
658.094,3,99.319,33,ULTRASOFT,5.0,1,1.0,74.55055555557374,77,Shanghai,19.8,23.4,1018.4,False,38.3,109,1.4
659.335,3,99.219,7,SOFT,5.0,1,1.0,110.22277777776253,33,Shanghai,19.8,23.4,1018.4,False,38.3,109,1.4
660.179,3,99.553,44,SOFT,5.0,1,1.0,39.20361111112106,7,Shanghai,19.8,23.4,1018.4,False,38.3,109,1.4
661.602,3,100.059,3,ULTRASOFT,5.0,1,1.0,107.51999999999316,44,Shanghai,19.8,23.4,1018.4,False,38.3,109,1.4
